run	year	lct	area
10	12	pine	1038000
10	12	shrub	827100
10	12	urban	35700
10	12	water	443900
10	13	crop	2033300
10	13	grass	221500
10	13	oak	2369300
10	13	pine	1048900
10	13	shrub	829500
10	13	urban	35700
10	13	water	443900
10	14	crop	2026400
10	14	grass	220300
10	14	oak	2357000
10	14	pine	1042300
10	14	shrub	827900
10	14	urban	35700
10	14	water	443900
10	15	crop	2031600
10	15	grass	221700
10	15	oak	2370500
10	15	pine	1050600
10	15	shrub	829500
10	15	urban	35700
10	15	water	443900
10	16	crop	2036600
10	16	grass	222400
10	16	oak	2376200
10	16	pine	1049900
10	16	shrub	828900
10	16	urban	35700
10	16	water	443900
10	17	crop	2033900
10	17	grass	221600
10	17	oak	2370200
10	17	pine	1049600
10	17	shrub	828500
10	17	urban	35700
10	17	water	443900
10	18	crop	2024500
10	18	grass	221500
10	18	oak	2356800
10	18	pine	1031300
10	18	shrub	825500
10	18	urban	35700
10	18	water	443900
10	19	crop	2029300
10	19	grass	221000
10	19	oak	2362800
10	19	pine	1039900
10	19	shrub	828000
10	19	urban	35700
10	19	water	443900
10	20	crop	2038300
10	20	grass	222600
10	20	oak	2374100
10	20	pine	1051000
10	20	shrub	829400
10	20	urban	35700
10	20	water	443900
11	1	crop	2018000
11	1	grass	222700
11	1	oak	2360900
11	1	pine	1028800
11	1	shrub	824700
11	1	urban	35700
11	1	water	443900
11	2	crop	2034100
11	2	grass	221900
11	2	oak	2368200
11	2	pine	1046700
11	2	shrub	828600
11	2	urban	35700
11	2	water	443900
11	3	crop	2034700
11	3	grass	222600
11	3	oak	2367200
11	3	pine	1045800
11	3	shrub	829200
11	3	urban	35700
11	3	water	443900
11	4	crop	2035800
11	4	grass	220000
11	4	oak	2370000
11	4	pine	1049500
11	4	shrub	829800
11	4	urban	35700
11	4	water	443900
11	5	crop	2034200
11	5	grass	222300
11	5	oak	2371700
11	5	pine	1050400
11	5	shrub	827900
11	5	urban	35700
11	5	water	443900
11	6	crop	2019300
11	6	grass	221900
11	6	oak	2364200
11	6	pine	1036300
11	6	shrub	823800
11	6	urban	35700
11	6	water	443900
11	7	crop	2036600
11	7	grass	221800
11	7	oak	2372000
11	7	pine	1052100
11	7	shrub	828500
11	7	urban	35700
11	7	water	443900
11	8	crop	2026100
11	8	grass	221800
11	8	oak	2359400
11	8	pine	1039100
11	8	shrub	828100
11	8	urban	35700
11	8	water	443900
11	9	crop	2036200
11	9	grass	221900
11	9	oak	2371600
11	9	pine	1051500
11	9	shrub	829800
11	9	urban	35700
11	9	water	443900
11	10	crop	2018900
11	10	grass	221600
11	10	oak	2350800
11	10	pine	1030900
11	10	shrub	825800
11	10	urban	35700
11	10	water	443900
11	11	crop	2017100
11	11	grass	222500
11	11	oak	2370100
11	11	pine	1037400
11	11	shrub	824600
11	11	urban	35700
11	11	water	443900
11	12	crop	2035000
11	12	grass	221800
11	12	oak	2371600
11	12	pine	1052000
11	12	shrub	830100
11	12	urban	35700
11	12	water	443900
11	13	crop	2042100
11	13	grass	222800
11	13	oak	2375700
11	13	pine	1054100
11	13	shrub	830700
11	13	urban	35700
11	13	water	443900
11	14	crop	2028200
11	14	grass	221100
11	14	oak	2365000
11	14	pine	1041700
11	14	shrub	826400
11	14	urban	35700
11	14	water	443900
11	15	crop	2038100
11	15	grass	222000
11	15	oak	2372400
11	15	pine	1052400
11	15	shrub	830300
11	15	urban	35700
11	15	water	443900
11	16	crop	2035300
11	16	grass	222300
11	16	oak	2372100
11	16	pine	1051200
11	16	shrub	829900
11	16	urban	35700
11	16	water	443900
11	17	crop	2038300
11	17	grass	222500
11	17	oak	2373600
11	17	pine	1051300
11	17	shrub	829400
11	17	urban	35700
11	17	water	443900
11	18	crop	2024000
11	18	grass	221600
11	18	oak	2358000
11	18	pine	1025300
11	18	shrub	826200
11	18	urban	35700
11	18	water	443900
11	19	crop	2033000
11	19	grass	222800
11	19	oak	2370000
11	19	pine	1048100
11	19	shrub	828500
11	19	urban	35700
11	19	water	443900
11	20	crop	2037000
11	20	grass	221100
11	20	oak	2373400
11	20	pine	1051400
11	20	shrub	830200
11	20	urban	35700
11	20	water	443900
12	1	crop	2012200
12	1	grass	211700
12	1	oak	2334700
12	1	pine	1016100
12	1	shrub	823400
12	1	urban	35700
12	1	water	443900
12	2	crop	2032700
12	2	grass	222500
12	2	oak	2373800
12	2	pine	1047500
12	2	shrub	827200
12	2	urban	35700
12	2	water	443900
12	3	crop	2010100
12	3	grass	222200
12	3	oak	2354000
12	3	pine	1017500
12	3	shrub	821400
12	3	urban	35700
12	3	water	443900
12	4	crop	2035500
12	4	grass	222600
12	4	oak	2371500
12	4	pine	1047900
12	4	shrub	829600
12	4	urban	35700
12	4	water	443900
12	5	crop	2039800
12	5	grass	222600
12	5	oak	2374900
12	5	pine	1052900
12	5	shrub	829900
12	5	urban	35700
12	5	water	443900
12	6	crop	2026300
12	6	grass	221400
12	6	oak	2358300
12	6	pine	1031500
12	6	shrub	825500
12	6	urban	35700
12	6	water	443900
12	7	crop	2007200
12	7	grass	219600
12	7	oak	2331500
12	7	pine	1011400
12	7	shrub	821600
12	7	urban	35700
12	7	water	443900
12	8	crop	2031600
12	8	grass	220800
12	8	oak	2366000
12	8	pine	1051000
12	8	shrub	829600
12	8	urban	35700
12	8	water	443900
12	9	crop	2036100
12	9	grass	221800
12	9	oak	2370300
12	9	pine	1050500
12	9	shrub	829500
12	9	urban	35700
12	9	water	443900
12	10	crop	2032900
12	10	grass	221800
12	10	oak	2369600
12	10	pine	1047300
12	10	shrub	829300
12	10	urban	35700
12	10	water	443900
12	11	crop	2029300
12	11	grass	222500
12	11	oak	2365800
12	11	pine	1043900
12	11	shrub	827600
12	11	urban	35700
12	11	water	443900
12	12	crop	2031900
12	12	grass	221400
12	12	oak	2368200
12	12	pine	1049200
12	12	shrub	828700
12	12	urban	35700
12	12	water	443900
12	13	crop	2039500
12	13	grass	221800
12	13	oak	2375200
12	13	pine	1053500
12	13	shrub	830400
12	13	urban	35700
12	13	water	443900
12	14	crop	2036200
12	14	grass	222700
12	14	oak	2368700
12	14	pine	1043800
12	14	shrub	829900
12	14	urban	35700
12	14	water	443900
12	15	crop	2016100
12	15	grass	221100
12	15	oak	2361200
12	15	pine	1032300
12	15	shrub	824300
12	15	urban	35700
12	15	water	443900
12	16	crop	2036100
12	16	grass	222500
12	16	oak	2367400
12	16	pine	1043200
12	16	shrub	828500
12	16	urban	35700
12	16	water	443900
12	17	crop	2035600
12	17	grass	222600
12	17	oak	2366300
12	17	pine	1041200
12	17	shrub	828100
12	17	urban	35700
12	17	water	443900
12	18	crop	2007400
12	18	grass	218200
12	18	oak	2344600
12	18	pine	1035400
12	18	shrub	825800
12	18	urban	35700
12	18	water	443900
12	19	crop	2037800
12	19	grass	221900
12	19	oak	2373600
12	19	pine	1050900
12	19	shrub	830000
12	19	urban	35700
12	19	water	443900
12	20	crop	2034100
12	20	grass	222300
12	20	oak	2368200
12	20	pine	1050000
12	20	shrub	829200
12	20	urban	35700
12	20	water	443900
13	1	crop	2030400
13	1	grass	221500
13	1	oak	2371100
13	1	pine	1047100
13	1	shrub	828100
13	1	urban	35700
13	1	water	443900
13	2	crop	2036600
13	2	grass	222200
13	2	oak	2370900
13	2	pine	1049200
13	2	shrub	829100
13	2	urban	35700
13	2	water	443900
13	3	crop	2030600
13	3	grass	220700
13	3	oak	2367300
13	3	pine	1047500
13	3	shrub	829000
13	3	urban	35700
13	3	water	443900
13	4	crop	2034100
13	4	grass	221700
13	4	oak	2374200
13	4	pine	1051900
13	4	shrub	829000
13	4	urban	35700
13	4	water	443900
13	5	crop	2034600
13	5	grass	221900
13	5	oak	2371600
13	5	pine	1049000
13	5	shrub	829600
13	5	urban	35700
13	5	water	443900
13	6	crop	2030200
13	6	grass	222200
13	6	oak	2367100
13	6	pine	1044400
13	6	shrub	827300
13	6	urban	35700
13	6	water	443900
13	7	crop	2038500
13	7	grass	222800
13	7	oak	2376700
13	7	pine	1052700
13	7	shrub	829700
13	7	urban	35700
13	7	water	443900
13	8	crop	2022600
13	8	grass	216200
13	8	oak	2361900
13	8	pine	1048500
13	8	shrub	827300
13	8	urban	35700
13	8	water	443900
13	9	crop	2036800
13	9	grass	221600
13	9	oak	2374300
13	9	pine	1051900
13	9	shrub	829600
13	9	urban	35700
13	9	water	443900
13	10	crop	2013700
13	10	grass	220100
13	10	oak	2336300
13	10	pine	1020500
13	10	shrub	823800
13	10	urban	35700
13	10	water	443900
13	11	crop	2015300
13	11	grass	221200
13	11	oak	2353400
13	11	pine	1034200
13	11	shrub	825200
13	11	urban	35700
13	11	water	443900
13	12	crop	2022000
13	12	grass	221400
13	12	oak	2362600
13	12	pine	1037100
13	12	shrub	826900
13	12	urban	35700
13	12	water	443900
13	13	crop	2034600
13	13	grass	222600
13	13	oak	2375300
13	13	pine	1050700
13	13	shrub	828100
13	13	urban	35700
13	13	water	443900
13	14	crop	2027500
13	14	grass	222500
13	14	oak	2369000
13	14	pine	1044300
13	14	shrub	827000
13	14	urban	35700
13	14	water	443900
13	15	crop	2032000
13	15	grass	221200
13	15	oak	2369400
13	15	pine	1047800
13	15	shrub	828000
13	15	urban	35700
13	15	water	443900
13	16	crop	2040600
13	16	grass	222800
13	16	oak	2374600
13	16	pine	1053600
13	16	shrub	830600
13	16	urban	35700
13	16	water	443900
13	17	crop	2039100
13	17	grass	222100
13	17	oak	2372600
13	17	pine	1051900
13	17	shrub	830100
13	17	urban	35700
13	17	water	443900
13	18	crop	2034200
13	18	grass	222700
13	18	oak	2374300
13	18	pine	1050700
13	18	shrub	828900
13	18	urban	35700
13	18	water	443900
13	19	crop	2019700
13	19	grass	218900
13	19	oak	2358900
13	19	pine	1046700
13	19	shrub	827900
13	19	urban	35700
13	19	water	443900
13	20	crop	2034000
13	20	grass	221500
13	20	oak	2370700
13	20	pine	1050100
13	20	shrub	829800
13	20	urban	35700
13	20	water	443900
14	1	crop	2018200
14	1	grass	218800
14	1	oak	2356400
14	1	pine	1044400
14	1	shrub	827400
14	1	urban	35700
14	1	water	443900
14	2	crop	2016500
14	2	grass	222200
14	2	oak	2369700
14	2	pine	1038900
14	2	shrub	825300
14	2	urban	35700
14	2	water	443900
14	3	crop	2036100
14	3	grass	221900
14	3	oak	2373500
14	3	pine	1051100
14	3	shrub	829400
14	3	urban	35700
14	3	water	443900
14	4	crop	2034700
14	4	grass	222500
14	4	oak	2370000
14	4	pine	1050900
14	4	shrub	829600
14	4	urban	35700
14	4	water	443900
14	5	crop	2041600
14	5	grass	222800
14	5	oak	2376700
14	5	pine	1054600
14	5	shrub	830500
14	5	urban	35700
14	5	water	443900
14	6	crop	2032300
14	6	grass	222200
14	6	oak	2367900
14	6	pine	1044100
14	6	shrub	827900
14	6	urban	35700
14	6	water	443900
14	7	crop	2035000
14	7	grass	221000
14	7	oak	2374600
14	7	pine	1050400
14	7	shrub	829300
14	7	urban	35700
14	7	water	443900
14	8	crop	2034800
14	8	grass	220900
14	8	oak	2367900
14	8	pine	1050300
14	8	shrub	829300
14	8	urban	35700
14	8	water	443900
14	9	crop	2019800
14	9	grass	222700
14	9	oak	2371900
14	9	pine	1040700
14	9	shrub	824300
14	9	urban	35700
14	9	water	443900
14	10	crop	2022200
14	10	grass	221400
14	10	oak	2372800
14	10	pine	1043000
14	10	shrub	828000
14	10	urban	35700
14	10	water	443900
14	11	crop	2027000
14	11	grass	222700
14	11	oak	2373200
14	11	pine	1043200
14	11	shrub	825700
14	11	urban	35700
14	11	water	443900
14	12	crop	2014500
14	12	grass	217900
14	12	oak	2353500
14	12	pine	1040600
14	12	shrub	827000
14	12	urban	35700
14	12	water	443900
14	13	crop	2034800
14	13	grass	221900
14	13	oak	2376400
14	13	pine	1050800
14	13	shrub	829000
14	13	urban	35700
14	13	water	443900
14	14	crop	2040600
14	14	grass	222700
14	14	oak	2374900
14	14	pine	1053200
14	14	shrub	829900
14	14	urban	35700
14	14	water	443900
14	15	crop	2026300
14	15	grass	222100
14	15	oak	2372900
14	15	pine	1043400
14	15	shrub	827000
14	15	urban	35700
14	15	water	443900
14	16	crop	2036800
14	16	grass	222300
14	16	oak	2370900
14	16	pine	1047600
14	16	shrub	830000
14	16	urban	35700
14	16	water	443900
14	17	crop	2036200
14	17	grass	222100
14	17	oak	2373400
14	17	pine	1053000
14	17	shrub	829400
14	17	urban	35700
14	17	water	443900
14	18	crop	2037100
14	18	grass	222000
14	18	oak	2373300
14	18	pine	1050400
14	18	shrub	829500
14	18	urban	35700
14	18	water	443900
14	19	crop	2012400
14	19	grass	221600
14	19	oak	2339600
14	19	pine	1022100
14	19	shrub	824800
14	19	urban	35700
14	19	water	443900
14	20	crop	2038100
14	20	grass	222400
14	20	oak	2374400
14	20	pine	1050800
14	20	shrub	829800
14	20	urban	35700
14	20	water	443900
15	1	crop	2022500
15	1	grass	222800
15	1	oak	2370000
15	1	pine	1044500
15	1	shrub	824800
15	1	urban	35700
15	1	water	443900
15	2	crop	2025000
15	2	grass	219400
15	2	oak	2361600
15	2	pine	1040600
15	2	shrub	827800
15	2	urban	35700
15	2	water	443900
15	3	crop	2023000
15	3	grass	222000
15	3	oak	2354100
15	3	pine	1032000
15	3	shrub	826600
15	3	urban	35700
15	3	water	443900
15	4	crop	2030000
15	4	grass	221200
15	4	oak	2360700
15	4	pine	1045300
15	4	shrub	828000
15	4	urban	35700
15	4	water	443900
15	5	crop	2028900
15	5	grass	219700
15	5	oak	2361400
15	5	pine	1041900
15	5	shrub	827900
15	5	urban	35700
15	5	water	443900
15	6	crop	2002900
15	6	grass	219000
15	6	oak	2343100
15	6	pine	1020300
15	6	shrub	823400
15	6	urban	35700
15	6	water	443900
15	7	crop	2037100
15	7	grass	222300
15	7	oak	2374400
15	7	pine	1053300
15	7	shrub	829800
15	7	urban	35700
15	7	water	443900
15	8	crop	2040900
15	8	grass	222800
15	8	oak	2376100
15	8	pine	1053600
15	8	shrub	830700
15	8	urban	35700
15	8	water	443900
15	9	crop	2035600
15	9	grass	222000
15	9	oak	2370200
15	9	pine	1049500
15	9	shrub	829400
15	9	urban	35700
15	9	water	443900
15	10	crop	2005000
15	10	grass	219500
15	10	oak	2331500
15	10	pine	1017800
15	10	shrub	824900
15	10	urban	35700
15	10	water	443900
15	11	crop	2037700
15	11	grass	222700
15	11	oak	2374600
15	11	pine	1050800
15	11	shrub	830200
15	11	urban	35700
15	11	water	443900
15	12	crop	2036200
15	12	grass	221700
15	12	oak	2370600
15	12	pine	1049100
15	12	shrub	829300
15	12	urban	35700
15	12	water	443900
15	13	crop	2036500
15	13	grass	222100
15	13	oak	2373100
15	13	pine	1053100
15	13	shrub	829500
15	13	urban	35700
15	13	water	443900
15	14	crop	2035900
15	14	grass	221500
15	14	oak	2372300
15	14	pine	1052100
15	14	shrub	829300
15	14	urban	35700
15	14	water	443900
15	15	crop	2036400
15	15	grass	221500
15	15	oak	2372600
15	15	pine	1051800
15	15	shrub	829500
15	15	urban	35700
15	15	water	443900
15	16	crop	2039000
15	16	grass	222200
15	16	oak	2373900
15	16	pine	1053200
15	16	shrub	830100
15	16	urban	35700
15	16	water	443900
15	17	crop	2032100
15	17	grass	221600
15	17	oak	2363900
15	17	pine	1041500
15	17	shrub	827500
15	17	urban	35700
15	17	water	443900
15	18	crop	2034500
15	18	grass	222600
15	18	oak	2370200
15	18	pine	1048800
15	18	shrub	829000
15	18	urban	35700
15	18	water	443900
15	19	crop	2027700
15	19	grass	222600
15	19	oak	2371400
15	19	pine	1043900
15	19	shrub	826700
15	19	urban	35700
15	19	water	443900
15	20	crop	2034900
15	20	grass	222100
15	20	oak	2374300
15	20	pine	1048700
15	20	shrub	828700
15	20	urban	35700
15	20	water	443900
16	1	crop	2030600
16	1	grass	221500
16	1	oak	2367400
16	1	pine	1047000
16	1	shrub	828500
16	1	urban	35700
16	1	water	443900
16	2	crop	2036100
16	2	grass	222400
16	2	oak	2373100
16	2	pine	1050700
16	2	shrub	829000
16	2	urban	35700
16	2	water	443900
16	3	crop	2040100
16	3	grass	222700
16	3	oak	2374500
16	3	pine	1053100
16	3	shrub	829800
16	3	urban	35700
16	3	water	443900
16	4	crop	2011800
16	4	grass	221200
16	4	oak	2340600
16	4	pine	1013100
16	4	shrub	821900
16	4	urban	35700
16	4	water	443900
16	5	crop	2029400
16	5	grass	221900
16	5	oak	2361600
16	5	pine	1036800
16	5	shrub	826500
16	5	urban	35700
16	5	water	443900
16	6	crop	2037300
16	6	grass	222100
16	6	oak	2372300
16	6	pine	1050200
16	6	shrub	829800
16	6	urban	35700
16	6	water	443900
16	7	crop	2037800
16	7	grass	222700
16	7	oak	2374400
16	7	pine	1048000
16	7	shrub	829600
16	7	urban	35700
16	7	water	443900
16	8	crop	2039200
16	8	grass	222600
16	8	oak	2375600
16	8	pine	1052800
16	8	shrub	830100
16	8	urban	35700
16	8	water	443900
16	9	crop	2004100
16	9	grass	219700
16	9	oak	2345100
16	9	pine	1014200
16	9	shrub	822600
16	9	urban	35700
16	9	water	443900
16	10	crop	2033500
16	10	grass	221000
16	10	oak	2369400
16	10	pine	1050900
16	10	shrub	829400
16	10	urban	35700
16	10	water	443900
16	11	crop	2037500
16	11	grass	222300
16	11	oak	2373500
16	11	pine	1052600
16	11	shrub	829700
16	11	urban	35700
16	11	water	443900
16	12	crop	2033300
16	12	grass	220800
16	12	oak	2371700
16	12	pine	1049900
16	12	shrub	828400
16	12	urban	35700
16	12	water	443900
16	13	crop	2037400
16	13	grass	221600
16	13	oak	2371700
16	13	pine	1051000
16	13	shrub	830100
16	13	urban	35700
16	13	water	443900
16	14	crop	2029400
16	14	grass	222800
16	14	oak	2373800
16	14	pine	1045000
16	14	shrub	826700
16	14	urban	35700
16	14	water	443900
16	15	crop	2035600
16	15	grass	222700
16	15	oak	2370200
16	15	pine	1049300
16	15	shrub	829400
16	15	urban	35700
16	15	water	443900
16	16	crop	2033400
16	16	grass	220400
16	16	oak	2370200
16	16	pine	1052900
16	16	shrub	829600
16	16	urban	35700
16	16	water	443900
16	17	crop	2038600
16	17	grass	222500
16	17	oak	2374100
16	17	pine	1053400
16	17	shrub	829700
16	17	urban	35700
16	17	water	443900
16	18	crop	2024500
16	18	grass	220800
16	18	oak	2352000
16	18	pine	1029400
16	18	shrub	827700
16	18	urban	35700
16	18	water	443900
16	19	crop	2034400
16	19	grass	221900
16	19	oak	2369700
16	19	pine	1046900
16	19	shrub	828400
16	19	urban	35700
16	19	water	443900
16	20	crop	2041800
16	20	grass	222400
16	20	oak	2375900
16	20	pine	1054500
16	20	shrub	830400
16	20	urban	35700
16	20	water	443900
17	1	crop	2036100
17	1	grass	221900
17	1	oak	2367700
17	1	pine	1046700
17	1	shrub	829000
17	1	urban	35700
17	1	water	443900
17	2	crop	2017000
17	2	grass	221700
17	2	oak	2371400
17	2	pine	1038100
17	2	shrub	825000
17	2	urban	35700
17	2	water	443900
17	3	crop	2033800
17	3	grass	222500
17	3	oak	2370200
17	3	pine	1046600
17	3	shrub	828600
17	3	urban	35700
17	3	water	443900
17	4	crop	2034900
17	4	grass	222100
17	4	oak	2373800
17	4	pine	1052000
17	4	shrub	829700
17	4	urban	35700
17	4	water	443900
17	5	crop	2033900
17	5	grass	221900
17	5	oak	2370300
17	5	pine	1050500
17	5	shrub	829200
17	5	urban	35700
17	5	water	443900
17	6	crop	2018100
17	6	grass	222600
17	6	oak	2369300
17	6	pine	1035300
17	6	shrub	825300
17	6	urban	35700
17	6	water	443900
17	7	crop	2032400
17	7	grass	222800
17	7	oak	2373300
17	7	pine	1048900
17	7	shrub	827600
17	7	urban	35700
17	7	water	443900
17	8	crop	2040200
17	8	grass	222500
17	8	oak	2373100
17	8	pine	1053600
17	8	shrub	830100
17	8	urban	35700
17	8	water	443900
17	9	crop	2039200
17	9	grass	222700
17	9	oak	2375200
17	9	pine	1050900
17	9	shrub	829600
17	9	urban	35700
17	9	water	443900
17	10	crop	2013600
17	10	grass	222400
17	10	oak	2364900
17	10	pine	1032900
17	10	shrub	821400
17	10	urban	35700
17	10	water	443900
17	11	crop	2039500
17	11	grass	222100
17	11	oak	2374700
17	11	pine	1053600
17	11	shrub	830400
17	11	urban	35700
17	11	water	443900
17	12	crop	2033000
17	12	grass	218600
17	12	oak	2371400
17	12	pine	1048600
17	12	shrub	828600
17	12	urban	35700
17	12	water	443900
17	13	crop	2039600
17	13	grass	222400
17	13	oak	2374200
17	13	pine	1052200
17	13	shrub	829800
17	13	urban	35700
17	13	water	443900
17	14	crop	2036000
17	14	grass	222600
17	14	oak	2374700
17	14	pine	1051200
17	14	shrub	829800
17	14	urban	35700
17	14	water	443900
17	15	crop	2022300
17	15	grass	221300
17	15	oak	2361100
17	15	pine	1040500
17	15	shrub	827400
17	15	urban	35700
17	15	water	443900
17	16	crop	2039300
17	16	grass	222500
17	16	oak	2375500
17	16	pine	1053100
17	16	shrub	828800
17	16	urban	35700
17	16	water	443900
17	17	crop	2035400
17	17	grass	221800
17	17	oak	2369700
17	17	pine	1051400
17	17	shrub	829300
17	17	urban	35700
17	17	water	443900
17	18	crop	2032200
17	18	grass	220700
17	18	oak	2370300
17	18	pine	1051700
17	18	shrub	829400
17	18	urban	35700
17	18	water	443900
17	19	crop	2024900
17	19	grass	222500
17	19	oak	2367200
17	19	pine	1033200
17	19	shrub	824200
17	19	urban	35700
17	19	water	443900
17	20	crop	2031600
17	20	grass	221700
17	20	oak	2368200
17	20	pine	1047100
17	20	shrub	828500
17	20	urban	35700
17	20	water	443900
18	1	crop	2010300
18	1	grass	219200
18	1	oak	2333900
18	1	pine	1019600
18	1	shrub	825100
18	1	urban	35700
18	1	water	443900
18	2	crop	2018900
18	2	grass	221500
18	2	oak	2367700
18	2	pine	1039400
18	2	shrub	824400
18	2	urban	35700
18	2	water	443900
18	3	crop	2025800
18	3	grass	218600
18	3	oak	2367700
18	3	pine	1040300
18	3	shrub	826300
18	3	urban	35700
18	3	water	443900
18	4	crop	2039900
18	4	grass	222500
18	4	oak	2375500
18	4	pine	1053200
18	4	shrub	830500
18	4	urban	35700
18	4	water	443900
18	5	crop	2037300
18	5	grass	222200
18	5	oak	2373900
18	5	pine	1052600
18	5	shrub	829700
18	5	urban	35700
18	5	water	443900
18	6	crop	2021300
18	6	grass	220900
18	6	oak	2363200
18	6	pine	1033600
18	6	shrub	824300
18	6	urban	35700
18	6	water	443900
18	7	crop	2008400
18	7	grass	211100
18	7	oak	2335700
18	7	pine	1007200
18	7	shrub	824000
18	7	urban	35700
18	7	water	443900
18	8	crop	2022700
18	8	grass	222000
18	8	oak	2356100
18	8	pine	1030900
18	8	shrub	825600
18	8	urban	35700
18	8	water	443900
18	9	crop	2035000
18	9	grass	222500
18	9	oak	2371600
18	9	pine	1047500
18	9	shrub	828500
18	9	urban	35700
18	9	water	443900
18	10	crop	2033400
18	10	grass	222300
18	10	oak	2369400
18	10	pine	1048100
18	10	shrub	827500
18	10	urban	35700
18	10	water	443900
18	11	crop	2013800
18	11	grass	222500
18	11	oak	2360900
18	11	pine	1023900
18	11	shrub	821100
18	11	urban	35700
18	11	water	443900
18	12	crop	2036300
18	12	grass	222100
18	12	oak	2370000
18	12	pine	1049800
18	12	shrub	829300
18	12	urban	35700
18	12	water	443900
18	13	crop	2010600
18	13	grass	221100
18	13	oak	2337900
18	13	pine	1013000
18	13	shrub	823500
18	13	urban	35700
18	13	water	443900
18	14	crop	2037100
18	14	grass	221800
18	14	oak	2369000
18	14	pine	1047600
18	14	shrub	829300
18	14	urban	35700
18	14	water	443900
18	15	crop	2023700
18	15	grass	221900
18	15	oak	2369500
18	15	pine	1036200
18	15	shrub	827800
18	15	urban	35700
18	15	water	443900
18	16	crop	2031800
18	16	grass	220500
18	16	oak	2365500
18	16	pine	1047100
18	16	shrub	828000
18	16	urban	35700
18	16	water	443900
18	17	crop	2012200
18	17	grass	219700
18	17	oak	2355700
18	17	pine	1039300
18	17	shrub	825400
18	17	urban	35700
18	17	water	443900
18	18	crop	2026500
18	18	grass	221400
18	18	oak	2354900
18	18	pine	1037200
18	18	shrub	827400
18	18	urban	35700
18	18	water	443900
18	19	crop	2033200
18	19	grass	219800
18	19	oak	2370600
18	19	pine	1051700
18	19	shrub	829100
18	19	urban	35700
18	19	water	443900
18	20	crop	2033800
18	20	grass	221900
18	20	oak	2371300
18	20	pine	1049000
18	20	shrub	830000
18	20	urban	35700
18	20	water	443900
19	1	crop	1999200
19	1	grass	217100
19	1	oak	2337800
19	1	pine	995400
19	1	shrub	818700
19	1	urban	35700
19	1	water	443900
19	2	crop	2033600
19	2	grass	220600
19	2	oak	2372400
19	2	pine	1048600
19	2	shrub	828300
19	2	urban	35700
19	2	water	443900
19	3	crop	2038200
19	3	grass	222300
19	3	oak	2374600
19	3	pine	1053200
19	3	shrub	829500
19	3	urban	35700
19	3	water	443900
19	4	crop	2024500
19	4	grass	221000
19	4	oak	2356800
19	4	pine	1032900
19	4	shrub	827000
19	4	urban	35700
19	4	water	443900
19	5	crop	2027600
19	5	grass	221100
19	5	oak	2362200
19	5	pine	1044700
19	5	shrub	828400
19	5	urban	35700
19	5	water	443900
19	6	crop	2017500
19	6	grass	218800
19	6	oak	2359100
19	6	pine	1043800
19	6	shrub	826000
19	6	urban	35700
19	6	water	443900
19	7	crop	2030600
19	7	grass	221200
19	7	oak	2367400
19	7	pine	1050400
19	7	shrub	829700
19	7	urban	35700
19	7	water	443900
19	8	crop	2024200
19	8	grass	222100
19	8	oak	2362600
19	8	pine	1033300
19	8	shrub	825700
19	8	urban	35700
19	8	water	443900
19	9	crop	2021900
19	9	grass	221500
19	9	oak	2364800
19	9	pine	1040300
19	9	shrub	827100
19	9	urban	35700
19	9	water	443900
19	10	crop	2037200
19	10	grass	221800
19	10	oak	2373100
19	10	pine	1051500
19	10	shrub	829500
19	10	urban	35700
19	10	water	443900
19	11	crop	2031300
19	11	grass	221500
19	11	oak	2369700
19	11	pine	1049700
19	11	shrub	828800
19	11	urban	35700
19	11	water	443900
19	12	crop	2033800
19	12	grass	221100
19	12	oak	2371500
19	12	pine	1042100
19	12	shrub	828900
19	12	urban	35700
19	12	water	443900
19	13	crop	2040600
19	13	grass	222700
19	13	oak	2375900
19	13	pine	1053700
19	13	shrub	830200
19	13	urban	35700
19	13	water	443900
19	14	crop	2039200
19	14	grass	222800
19	14	oak	2375600
19	14	pine	1050900
19	14	shrub	830000
19	14	urban	35700
19	14	water	443900
19	15	crop	2032100
19	15	grass	221000
19	15	oak	2366600
19	15	pine	1047900
19	15	shrub	828600
19	15	urban	35700
19	15	water	443900
19	16	crop	2025200
19	16	grass	221600
19	16	oak	2371400
19	16	pine	1042600
19	16	shrub	826600
19	16	urban	35700
19	16	water	443900
19	17	crop	2034400
19	17	grass	222100
19	17	oak	2370800
19	17	pine	1050700
19	17	shrub	829600
19	17	urban	35700
19	17	water	443900
19	18	crop	2034000
19	18	grass	221900
19	18	oak	2363300
19	18	pine	1045600
19	18	shrub	829900
19	18	urban	35700
19	18	water	443900
19	19	crop	2033100
19	19	grass	221800
19	19	oak	2366200
19	19	pine	1045300
19	19	shrub	829100
19	19	urban	35700
19	19	water	443900
19	20	crop	2034400
19	20	grass	222800
19	20	oak	2374100
19	20	pine	1046500
19	20	shrub	829800
19	20	urban	35700
19	20	water	443900
20	1	crop	2006100
20	1	grass	221200
20	1	oak	2350300
20	1	pine	1014100
20	1	shrub	819400
20	1	urban	35700
20	1	water	443900
20	2	crop	2031500
20	2	grass	221000
20	2	oak	2369000
20	2	pine	1049700
20	2	shrub	829500
20	2	urban	35700
20	2	water	443900
20	3	crop	2006500
20	3	grass	220100
20	3	oak	2335500
20	3	pine	1011800
20	3	shrub	822000
20	3	urban	35700
20	3	water	443900
