run	year	lct	area
10	12	pine	1052100
10	12	shrub	830000
10	12	urban	35700
10	12	water	443900
10	13	crop	2042300
10	13	grass	222800
10	13	oak	2376900
10	13	pine	1055000
10	13	shrub	830500
10	13	urban	35700
10	13	water	443900
10	14	crop	2024900
10	14	grass	222300
10	14	oak	2368300
10	14	pine	1038600
10	14	shrub	824200
10	14	urban	35700
10	14	water	443900
10	15	crop	2020400
10	15	grass	222700
10	15	oak	2361800
10	15	pine	1026800
10	15	shrub	821800
10	15	urban	35700
10	15	water	443900
10	16	crop	2034100
10	16	grass	222400
10	16	oak	2370100
10	16	pine	1047600
10	16	shrub	828500
10	16	urban	35700
10	16	water	443900
10	17	crop	2024800
10	17	grass	221900
10	17	oak	2359000
10	17	pine	1033700
10	17	shrub	827200
10	17	urban	35700
10	17	water	443900
10	18	crop	2024600
10	18	grass	221900
10	18	oak	2368100
10	18	pine	1041700
10	18	shrub	825400
10	18	urban	35700
10	18	water	443900
10	19	crop	2039500
10	19	grass	222700
10	19	oak	2375100
10	19	pine	1053500
10	19	shrub	830000
10	19	urban	35700
10	19	water	443900
10	20	crop	2040500
10	20	grass	222500
10	20	oak	2374900
10	20	pine	1053200
10	20	shrub	830200
10	20	urban	35700
10	20	water	443900
11	1	crop	2040000
11	1	grass	222800
11	1	oak	2374600
11	1	pine	1052000
11	1	shrub	830100
11	1	urban	35700
11	1	water	443900
11	2	crop	2040700
11	2	grass	222800
11	2	oak	2376300
11	2	pine	1052900
11	2	shrub	829900
11	2	urban	35700
11	2	water	443900
11	3	crop	2037800
11	3	grass	222400
11	3	oak	2373400
11	3	pine	1050700
11	3	shrub	829700
11	3	urban	35700
11	3	water	443900
11	4	crop	2029500
11	4	grass	221800
11	4	oak	2370500
11	4	pine	1048200
11	4	shrub	827600
11	4	urban	35700
11	4	water	443900
11	5	crop	2037400
11	5	grass	222400
11	5	oak	2373400
11	5	pine	1050800
11	5	shrub	830400
11	5	urban	35700
11	5	water	443900
11	6	crop	2038500
11	6	grass	222700
11	6	oak	2372600
11	6	pine	1050900
11	6	shrub	829200
11	6	urban	35700
11	6	water	443900
11	7	crop	2033900
11	7	grass	221900
11	7	oak	2366100
11	7	pine	1040900
11	7	shrub	827700
11	7	urban	35700
11	7	water	443900
11	8	crop	2036200
11	8	grass	222500
11	8	oak	2368000
11	8	pine	1044000
11	8	shrub	828900
11	8	urban	35700
11	8	water	443900
11	9	crop	2040000
11	9	grass	222700
11	9	oak	2374700
11	9	pine	1052600
11	9	shrub	830200
11	9	urban	35700
11	9	water	443900
11	10	crop	2038800
11	10	grass	222700
11	10	oak	2375000
11	10	pine	1052600
11	10	shrub	829900
11	10	urban	35700
11	10	water	443900
11	11	crop	2042000
11	11	grass	222800
11	11	oak	2377400
11	11	pine	1053800
11	11	shrub	830500
11	11	urban	35700
11	11	water	443900
11	12	crop	2030800
11	12	grass	222400
11	12	oak	2362400
11	12	pine	1040500
11	12	shrub	827300
11	12	urban	35700
11	12	water	443900
11	13	crop	2040700
11	13	grass	222600
11	13	oak	2375300
11	13	pine	1052700
11	13	shrub	830300
11	13	urban	35700
11	13	water	443900
11	14	crop	2041000
11	14	grass	222700
11	14	oak	2375600
11	14	pine	1052900
11	14	shrub	830600
11	14	urban	35700
11	14	water	443900
11	15	crop	2041000
11	15	grass	222800
11	15	oak	2376600
11	15	pine	1053600
11	15	shrub	829700
11	15	urban	35700
11	15	water	443900
11	16	crop	2033900
11	16	grass	222500
11	16	oak	2369800
11	16	pine	1042100
11	16	shrub	827200
11	16	urban	35700
11	16	water	443900
11	17	crop	2033100
11	17	grass	222400
11	17	oak	2366100
11	17	pine	1048200
11	17	shrub	829000
11	17	urban	35700
11	17	water	443900
11	18	crop	2037300
11	18	grass	222300
11	18	oak	2374600
11	18	pine	1047500
11	18	shrub	828700
11	18	urban	35700
11	18	water	443900
11	19	crop	2039700
11	19	grass	222500
11	19	oak	2372800
11	19	pine	1047000
11	19	shrub	829400
11	19	urban	35700
11	19	water	443900
11	20	crop	2038600
11	20	grass	222700
11	20	oak	2371500
11	20	pine	1045800
11	20	shrub	828900
11	20	urban	35700
11	20	water	443900
12	1	crop	2029100
12	1	grass	222700
12	1	oak	2375200
12	1	pine	1042300
12	1	shrub	825000
12	1	urban	35700
12	1	water	443900
12	2	crop	2038300
12	2	grass	222600
12	2	oak	2374000
12	2	pine	1048500
12	2	shrub	829000
12	2	urban	35700
12	2	water	443900
12	3	crop	2040400
12	3	grass	222600
12	3	oak	2374600
12	3	pine	1051800
12	3	shrub	830300
12	3	urban	35700
12	3	water	443900
12	4	crop	2026600
12	4	grass	222700
12	4	oak	2370000
12	4	pine	1038700
12	4	shrub	824800
12	4	urban	35700
12	4	water	443900
12	5	crop	2039900
12	5	grass	222800
12	5	oak	2376000
12	5	pine	1054400
12	5	shrub	830400
12	5	urban	35700
12	5	water	443900
12	6	crop	2035800
12	6	grass	222000
12	6	oak	2371300
12	6	pine	1051700
12	6	shrub	829400
12	6	urban	35700
12	6	water	443900
12	7	crop	2038900
12	7	grass	222700
12	7	oak	2374300
12	7	pine	1052200
12	7	shrub	829200
12	7	urban	35700
12	7	water	443900
12	8	crop	2031400
12	8	grass	222100
12	8	oak	2366500
12	8	pine	1043900
12	8	shrub	828800
12	8	urban	35700
12	8	water	443900
12	9	crop	2020600
12	9	grass	221500
12	9	oak	2342900
12	9	pine	1018200
12	9	shrub	824700
12	9	urban	35700
12	9	water	443900
12	10	crop	2034900
12	10	grass	222000
12	10	oak	2369400
12	10	pine	1049600
12	10	shrub	829000
12	10	urban	35700
12	10	water	443900
12	11	crop	2037800
12	11	grass	222700
12	11	oak	2374700
12	11	pine	1051400
12	11	shrub	829000
12	11	urban	35700
12	11	water	443900
12	12	crop	2037500
12	12	grass	222600
12	12	oak	2371300
12	12	pine	1046200
12	12	shrub	828800
12	12	urban	35700
12	12	water	443900
12	13	crop	2042100
12	13	grass	222700
12	13	oak	2376400
12	13	pine	1054700
12	13	shrub	830100
12	13	urban	35700
12	13	water	443900
12	14	crop	2034300
12	14	grass	221600
12	14	oak	2372900
12	14	pine	1051400
12	14	shrub	828900
12	14	urban	35700
12	14	water	443900
12	15	crop	2038300
12	15	grass	222600
12	15	oak	2376000
12	15	pine	1050700
12	15	shrub	829400
12	15	urban	35700
12	15	water	443900
12	16	crop	2038400
12	16	grass	222400
12	16	oak	2373200
12	16	pine	1052900
12	16	shrub	830200
12	16	urban	35700
12	16	water	443900
12	17	crop	2037900
12	17	grass	222500
12	17	oak	2374600
12	17	pine	1052000
12	17	shrub	829300
12	17	urban	35700
12	17	water	443900
12	18	crop	2041800
12	18	grass	222600
12	18	oak	2376300
12	18	pine	1054200
12	18	shrub	830500
12	18	urban	35700
12	18	water	443900
12	19	crop	2040000
12	19	grass	222700
12	19	oak	2376200
12	19	pine	1050900
12	19	shrub	829300
12	19	urban	35700
12	19	water	443900
12	20	crop	2040200
12	20	grass	222700
12	20	oak	2373400
12	20	pine	1051200
12	20	shrub	830400
12	20	urban	35700
12	20	water	443900
13	1	crop	2035400
13	1	grass	222200
13	1	oak	2374300
13	1	pine	1050600
13	1	shrub	829300
13	1	urban	35700
13	1	water	443900
13	2	crop	2033800
13	2	grass	222500
13	2	oak	2369400
13	2	pine	1045800
13	2	shrub	828700
13	2	urban	35700
13	2	water	443900
13	3	crop	2040900
13	3	grass	222600
13	3	oak	2374100
13	3	pine	1051900
13	3	shrub	830100
13	3	urban	35700
13	3	water	443900
13	4	crop	2029800
13	4	grass	222400
13	4	oak	2369100
13	4	pine	1045300
13	4	shrub	826800
13	4	urban	35700
13	4	water	443900
13	5	crop	2034900
13	5	grass	222100
13	5	oak	2370500
13	5	pine	1047800
13	5	shrub	827900
13	5	urban	35700
13	5	water	443900
13	6	crop	2040100
13	6	grass	222600
13	6	oak	2375000
13	6	pine	1053300
13	6	shrub	829800
13	6	urban	35700
13	6	water	443900
13	7	crop	2038700
13	7	grass	222500
13	7	oak	2374500
13	7	pine	1049800
13	7	shrub	829400
13	7	urban	35700
13	7	water	443900
13	8	crop	2036200
13	8	grass	222800
13	8	oak	2376500
13	8	pine	1051100
13	8	shrub	828800
13	8	urban	35700
13	8	water	443900
13	9	crop	2028700
13	9	grass	222500
13	9	oak	2372500
13	9	pine	1045800
13	9	shrub	826700
13	9	urban	35700
13	9	water	443900
13	10	crop	2022800
13	10	grass	222400
13	10	oak	2365900
13	10	pine	1037200
13	10	shrub	824600
13	10	urban	35700
13	10	water	443900
13	11	crop	2041300
13	11	grass	222700
13	11	oak	2376500
13	11	pine	1053900
13	11	shrub	830100
13	11	urban	35700
13	11	water	443900
13	12	crop	2039200
13	12	grass	222400
13	12	oak	2374300
13	12	pine	1051600
13	12	shrub	829400
13	12	urban	35700
13	12	water	443900
13	13	crop	2039300
13	13	grass	222500
13	13	oak	2374600
13	13	pine	1052400
13	13	shrub	830000
13	13	urban	35700
13	13	water	443900
13	14	crop	2034700
13	14	grass	222100
13	14	oak	2368200
13	14	pine	1040500
13	14	shrub	826700
13	14	urban	35700
13	14	water	443900
13	15	crop	2035100
13	15	grass	222400
13	15	oak	2371300
13	15	pine	1049900
13	15	shrub	828200
13	15	urban	35700
13	15	water	443900
13	16	crop	2038200
13	16	grass	222700
13	16	oak	2376000
13	16	pine	1050200
13	16	shrub	828800
13	16	urban	35700
13	16	water	443900
13	17	crop	2039400
13	17	grass	222600
13	17	oak	2373700
13	17	pine	1053500
13	17	shrub	830200
13	17	urban	35700
13	17	water	443900
13	18	crop	2022000
13	18	grass	221400
13	18	oak	2352100
13	18	pine	1020500
13	18	shrub	822300
13	18	urban	35700
13	18	water	443900
13	19	crop	2041100
13	19	grass	222700
13	19	oak	2376600
13	19	pine	1051800
13	19	shrub	830500
13	19	urban	35700
13	19	water	443900
13	20	crop	2038600
13	20	grass	222400
13	20	oak	2374000
13	20	pine	1051400
13	20	shrub	829400
13	20	urban	35700
13	20	water	443900
14	1	crop	2032800
14	1	grass	222200
14	1	oak	2370900
14	1	pine	1051200
14	1	shrub	829100
14	1	urban	35700
14	1	water	443900
14	2	crop	2035900
14	2	grass	222500
14	2	oak	2372700
14	2	pine	1051000
14	2	shrub	828400
14	2	urban	35700
14	2	water	443900
14	3	crop	2035300
14	3	grass	222300
14	3	oak	2373500
14	3	pine	1049900
14	3	shrub	829000
14	3	urban	35700
14	3	water	443900
14	4	crop	2032400
14	4	grass	222100
14	4	oak	2366700
14	4	pine	1041700
14	4	shrub	828800
14	4	urban	35700
14	4	water	443900
14	5	crop	2036000
14	5	grass	222600
14	5	oak	2375300
14	5	pine	1051600
14	5	shrub	829900
14	5	urban	35700
14	5	water	443900
14	6	crop	2028400
14	6	grass	222800
14	6	oak	2372900
14	6	pine	1042300
14	6	shrub	825100
14	6	urban	35700
14	6	water	443900
14	7	crop	2013100
14	7	grass	221300
14	7	oak	2341200
14	7	pine	1010300
14	7	shrub	822500
14	7	urban	35700
14	7	water	443900
14	8	crop	2037100
14	8	grass	222600
14	8	oak	2373700
14	8	pine	1049100
14	8	shrub	829000
14	8	urban	35700
14	8	water	443900
14	9	crop	2038300
14	9	grass	222300
14	9	oak	2374400
14	9	pine	1052400
14	9	shrub	830500
14	9	urban	35700
14	9	water	443900
14	10	crop	2038500
14	10	grass	222800
14	10	oak	2375600
14	10	pine	1051000
14	10	shrub	828900
14	10	urban	35700
14	10	water	443900
14	11	crop	2018300
14	11	grass	221500
14	11	oak	2344000
14	11	pine	1020400
14	11	shrub	822100
14	11	urban	35700
14	11	water	443900
14	12	crop	2034800
14	12	grass	222400
14	12	oak	2372900
14	12	pine	1051700
14	12	shrub	829100
14	12	urban	35700
14	12	water	443900
14	13	crop	2024900
14	13	grass	222300
14	13	oak	2372800
14	13	pine	1041800
14	13	shrub	824200
14	13	urban	35700
14	13	water	443900
14	14	crop	2026100
14	14	grass	222400
14	14	oak	2372000
14	14	pine	1042800
14	14	shrub	825200
14	14	urban	35700
14	14	water	443900
14	15	crop	2034200
14	15	grass	222300
14	15	oak	2367000
14	15	pine	1046900
14	15	shrub	828300
14	15	urban	35700
14	15	water	443900
14	16	crop	2035400
14	16	grass	222100
14	16	oak	2375000
14	16	pine	1048800
14	16	shrub	828900
14	16	urban	35700
14	16	water	443900
14	17	crop	2037400
14	17	grass	222500
14	17	oak	2372900
14	17	pine	1047000
14	17	shrub	828400
14	17	urban	35700
14	17	water	443900
14	18	crop	2034200
14	18	grass	222200
14	18	oak	2371100
14	18	pine	1047200
14	18	shrub	828700
14	18	urban	35700
14	18	water	443900
14	19	crop	2029200
14	19	grass	222100
14	19	oak	2370500
14	19	pine	1047900
14	19	shrub	829000
14	19	urban	35700
14	19	water	443900
14	20	crop	2025800
14	20	grass	222700
14	20	oak	2374800
14	20	pine	1045100
14	20	shrub	823800
14	20	urban	35700
14	20	water	443900
15	1	crop	2034600
15	1	grass	222400
15	1	oak	2368100
15	1	pine	1041300
15	1	shrub	826400
15	1	urban	35700
15	1	water	443900
15	2	crop	2029700
15	2	grass	222500
15	2	oak	2374300
15	2	pine	1045200
15	2	shrub	827400
15	2	urban	35700
15	2	water	443900
15	3	crop	2041100
15	3	grass	222800
15	3	oak	2376600
15	3	pine	1052900
15	3	shrub	830200
15	3	urban	35700
15	3	water	443900
15	4	crop	2041100
15	4	grass	222600
15	4	oak	2375400
15	4	pine	1052000
15	4	shrub	829300
15	4	urban	35700
15	4	water	443900
15	5	crop	2041100
15	5	grass	222400
15	5	oak	2374700
15	5	pine	1051400
15	5	shrub	830200
15	5	urban	35700
15	5	water	443900
15	6	crop	2038600
15	6	grass	222800
15	6	oak	2374600
15	6	pine	1052100
15	6	shrub	830100
15	6	urban	35700
15	6	water	443900
15	7	crop	2039000
15	7	grass	222200
15	7	oak	2372900
15	7	pine	1050000
15	7	shrub	829200
15	7	urban	35700
15	7	water	443900
15	8	crop	2037100
15	8	grass	222100
15	8	oak	2370900
15	8	pine	1052000
15	8	shrub	829300
15	8	urban	35700
15	8	water	443900
15	9	crop	2031100
15	9	grass	222000
15	9	oak	2370100
15	9	pine	1046800
15	9	shrub	827700
15	9	urban	35700
15	9	water	443900
15	10	crop	2041100
15	10	grass	222700
15	10	oak	2375000
15	10	pine	1051900
15	10	shrub	830100
15	10	urban	35700
15	10	water	443900
15	11	crop	2040400
15	11	grass	222700
15	11	oak	2375000
15	11	pine	1052000
15	11	shrub	830600
15	11	urban	35700
15	11	water	443900
15	12	crop	2039000
15	12	grass	222800
15	12	oak	2376200
15	12	pine	1053100
15	12	shrub	829500
15	12	urban	35700
15	12	water	443900
15	13	crop	2007600
15	13	grass	221900
15	13	oak	2346300
15	13	pine	1013000
15	13	shrub	822100
15	13	urban	35700
15	13	water	443900
15	14	crop	2036900
15	14	grass	222100
15	14	oak	2373200
15	14	pine	1050700
15	14	shrub	829500
15	14	urban	35700
15	14	water	443900
15	15	crop	2035400
15	15	grass	222300
15	15	oak	2370800
15	15	pine	1045100
15	15	shrub	828500
15	15	urban	35700
15	15	water	443900
15	16	crop	2038400
15	16	grass	222200
15	16	oak	2373400
15	16	pine	1048500
15	16	shrub	830000
15	16	urban	35700
15	16	water	443900
15	17	crop	2036400
15	17	grass	222400
15	17	oak	2372300
15	17	pine	1052200
15	17	shrub	829500
15	17	urban	35700
15	17	water	443900
15	18	crop	2032700
15	18	grass	222800
15	18	oak	2372700
15	18	pine	1042100
15	18	shrub	826500
15	18	urban	35700
15	18	water	443900
15	19	crop	2036000
15	19	grass	222500
15	19	oak	2365700
15	19	pine	1040400
15	19	shrub	828500
15	19	urban	35700
15	19	water	443900
15	20	crop	2037300
15	20	grass	222600
15	20	oak	2374100
15	20	pine	1050200
15	20	shrub	829500
15	20	urban	35700
15	20	water	443900
16	1	crop	2029500
16	1	grass	222100
16	1	oak	2369600
16	1	pine	1048800
16	1	shrub	827800
16	1	urban	35700
16	1	water	443900
16	2	crop	2022800
16	2	grass	222300
16	2	oak	2347200
16	2	pine	1019200
16	2	shrub	820400
16	2	urban	35700
16	2	water	443900
16	3	crop	2038600
16	3	grass	222600
16	3	oak	2374500
16	3	pine	1050200
16	3	shrub	829100
16	3	urban	35700
16	3	water	443900
16	4	crop	2037800
16	4	grass	222400
16	4	oak	2369800
16	4	pine	1047100
16	4	shrub	829300
16	4	urban	35700
16	4	water	443900
16	5	crop	2018500
16	5	grass	220900
16	5	oak	2354500
16	5	pine	1040900
16	5	shrub	826800
16	5	urban	35700
16	5	water	443900
16	6	crop	2035100
16	6	grass	222000
16	6	oak	2369100
16	6	pine	1046300
16	6	shrub	828000
16	6	urban	35700
16	6	water	443900
16	7	crop	2027400
16	7	grass	222300
16	7	oak	2368600
16	7	pine	1039500
16	7	shrub	824900
16	7	urban	35700
16	7	water	443900
16	8	crop	2034500
16	8	grass	222400
16	8	oak	2369900
16	8	pine	1048000
16	8	shrub	827700
16	8	urban	35700
16	8	water	443900
16	9	crop	2036100
16	9	grass	222300
16	9	oak	2367600
16	9	pine	1044500
16	9	shrub	828200
16	9	urban	35700
16	9	water	443900
16	10	crop	2031000
16	10	grass	221800
16	10	oak	2365600
16	10	pine	1044500
16	10	shrub	828100
16	10	urban	35700
16	10	water	443900
16	11	crop	2029900
16	11	grass	222700
16	11	oak	2375000
16	11	pine	1043300
16	11	shrub	825200
16	11	urban	35700
16	11	water	443900
16	12	crop	2034800
16	12	grass	222300
16	12	oak	2367500
16	12	pine	1041400
16	12	shrub	827000
16	12	urban	35700
16	12	water	443900
16	13	crop	2036500
16	13	grass	222200
16	13	oak	2370200
16	13	pine	1050900
16	13	shrub	829100
16	13	urban	35700
16	13	water	443900
16	14	crop	2036400
16	14	grass	222500
16	14	oak	2368600
16	14	pine	1045500
16	14	shrub	829200
16	14	urban	35700
16	14	water	443900
16	15	crop	2037800
16	15	grass	222700
16	15	oak	2376800
16	15	pine	1052700
16	15	shrub	829600
16	15	urban	35700
16	15	water	443900
16	16	crop	2034700
16	16	grass	222800
16	16	oak	2368600
16	16	pine	1044100
16	16	shrub	828500
16	16	urban	35700
16	16	water	443900
16	17	crop	2022400
16	17	grass	221300
16	17	oak	2362800
16	17	pine	1043100
16	17	shrub	828100
16	17	urban	35700
16	17	water	443900
16	18	crop	2039800
16	18	grass	222700
16	18	oak	2374600
16	18	pine	1051800
16	18	shrub	830500
16	18	urban	35700
16	18	water	443900
16	19	crop	2021300
16	19	grass	222500
16	19	oak	2359800
16	19	pine	1031000
16	19	shrub	822000
16	19	urban	35700
16	19	water	443900
16	20	crop	2036200
16	20	grass	222100
16	20	oak	2370500
16	20	pine	1050600
16	20	shrub	829200
16	20	urban	35700
16	20	water	443900
17	1	crop	2038900
17	1	grass	222700
17	1	oak	2374400
17	1	pine	1053700
17	1	shrub	830000
17	1	urban	35700
17	1	water	443900
17	2	crop	2036400
17	2	grass	222400
17	2	oak	2369500
17	2	pine	1044000
17	2	shrub	829100
17	2	urban	35700
17	2	water	443900
17	3	crop	2023200
17	3	grass	222000
17	3	oak	2350800
17	3	pine	1015400
17	3	shrub	823200
17	3	urban	35700
17	3	water	443900
17	4	crop	2038000
17	4	grass	222200
17	4	oak	2374000
17	4	pine	1051700
17	4	shrub	829700
17	4	urban	35700
17	4	water	443900
17	5	crop	2040100
17	5	grass	222700
17	5	oak	2376300
17	5	pine	1054100
17	5	shrub	830100
17	5	urban	35700
17	5	water	443900
17	6	crop	2038500
17	6	grass	222400
17	6	oak	2371000
17	6	pine	1051000
17	6	shrub	829400
17	6	urban	35700
17	6	water	443900
17	7	crop	2039500
17	7	grass	222800
17	7	oak	2376500
17	7	pine	1053100
17	7	shrub	829500
17	7	urban	35700
17	7	water	443900
17	8	crop	2037900
17	8	grass	222400
17	8	oak	2375100
17	8	pine	1053600
17	8	shrub	829400
17	8	urban	35700
17	8	water	443900
17	9	crop	2033700
17	9	grass	222400
17	9	oak	2368100
17	9	pine	1041400
17	9	shrub	827500
17	9	urban	35700
17	9	water	443900
17	10	crop	2033700
17	10	grass	221800
17	10	oak	2362000
17	10	pine	1034700
17	10	shrub	827200
17	10	urban	35700
17	10	water	443900
17	11	crop	2038500
17	11	grass	222600
17	11	oak	2374500
17	11	pine	1051900
17	11	shrub	829000
17	11	urban	35700
17	11	water	443900
17	12	crop	2039900
17	12	grass	222600
17	12	oak	2373700
17	12	pine	1053500
17	12	shrub	830000
17	12	urban	35700
17	12	water	443900
17	13	crop	2034200
17	13	grass	222200
17	13	oak	2367100
17	13	pine	1046100
17	13	shrub	828300
17	13	urban	35700
17	13	water	443900
17	14	crop	2033700
17	14	grass	222500
17	14	oak	2375400
17	14	pine	1048900
17	14	shrub	827700
17	14	urban	35700
17	14	water	443900
17	15	crop	2039900
17	15	grass	222800
17	15	oak	2374800
17	15	pine	1050400
17	15	shrub	829300
17	15	urban	35700
17	15	water	443900
17	16	crop	2031600
17	16	grass	221900
17	16	oak	2360300
17	16	pine	1032800
17	16	shrub	825900
17	16	urban	35700
17	16	water	443900
17	17	crop	2039200
17	17	grass	222700
17	17	oak	2373400
17	17	pine	1050700
17	17	shrub	829000
17	17	urban	35700
17	17	water	443900
17	18	crop	2024500
17	18	grass	222000
17	18	oak	2367700
17	18	pine	1036700
17	18	shrub	823300
17	18	urban	35700
17	18	water	443900
17	19	crop	2017900
17	19	grass	221700
17	19	oak	2345700
17	19	pine	1021600
17	19	shrub	823300
17	19	urban	35700
17	19	water	443900
17	20	crop	2028800
17	20	grass	222800
17	20	oak	2374900
17	20	pine	1043000
17	20	shrub	826700
17	20	urban	35700
17	20	water	443900
18	1	crop	2032500
18	1	grass	222100
18	1	oak	2363000
18	1	pine	1037900
18	1	shrub	828600
18	1	urban	35700
18	1	water	443900
18	2	crop	2028300
18	2	grass	222700
18	2	oak	2375000
18	2	pine	1042400
18	2	shrub	825800
18	2	urban	35700
18	2	water	443900
18	3	crop	2039400
18	3	grass	222500
18	3	oak	2374600
18	3	pine	1053100
18	3	shrub	829800
18	3	urban	35700
18	3	water	443900
18	4	crop	2038200
18	4	grass	222600
18	4	oak	2374700
18	4	pine	1049600
18	4	shrub	828800
18	4	urban	35700
18	4	water	443900
18	5	crop	2035000
18	5	grass	222500
18	5	oak	2374100
18	5	pine	1050800
18	5	shrub	829400
18	5	urban	35700
18	5	water	443900
18	6	crop	2039100
18	6	grass	222800
18	6	oak	2373200
18	6	pine	1052400
18	6	shrub	829800
18	6	urban	35700
18	6	water	443900
18	7	crop	2040600
18	7	grass	222500
18	7	oak	2373900
18	7	pine	1050300
18	7	shrub	829800
18	7	urban	35700
18	7	water	443900
18	8	crop	2028300
18	8	grass	221700
18	8	oak	2360600
18	8	pine	1035800
18	8	shrub	826400
18	8	urban	35700
18	8	water	443900
18	9	crop	2038900
18	9	grass	222600
18	9	oak	2372400
18	9	pine	1052300
18	9	shrub	829900
18	9	urban	35700
18	9	water	443900
18	10	crop	2040300
18	10	grass	222600
18	10	oak	2374500
18	10	pine	1052700
18	10	shrub	829500
18	10	urban	35700
18	10	water	443900
18	11	crop	2041100
18	11	grass	222300
18	11	oak	2375200
18	11	pine	1053400
18	11	shrub	830300
18	11	urban	35700
18	11	water	443900
18	12	crop	2025500
18	12	grass	222000
18	12	oak	2367900
18	12	pine	1038600
18	12	shrub	824500
18	12	urban	35700
18	12	water	443900
18	13	crop	2033000
18	13	grass	222000
18	13	oak	2365900
18	13	pine	1040000
18	13	shrub	826700
18	13	urban	35700
18	13	water	443900
18	14	crop	2029700
18	14	grass	222500
18	14	oak	2372700
18	14	pine	1046900
18	14	shrub	827500
18	14	urban	35700
18	14	water	443900
18	15	crop	2022500
18	15	grass	220900
18	15	oak	2363800
18	15	pine	1042800
18	15	shrub	826700
18	15	urban	35700
18	15	water	443900
18	16	crop	2018900
18	16	grass	220900
18	16	oak	2356400
18	16	pine	1037200
18	16	shrub	826100
18	16	urban	35700
18	16	water	443900
18	17	crop	2036000
18	17	grass	222400
18	17	oak	2370800
18	17	pine	1046900
18	17	shrub	828700
18	17	urban	35700
18	17	water	443900
18	18	crop	2030800
18	18	grass	222000
18	18	oak	2366200
18	18	pine	1043600
18	18	shrub	828100
18	18	urban	35700
18	18	water	443900
18	19	crop	2033700
18	19	grass	222800
18	19	oak	2373100
18	19	pine	1046400
18	19	shrub	828500
18	19	urban	35700
18	19	water	443900
18	20	crop	2040100
18	20	grass	222300
18	20	oak	2374800
18	20	pine	1053200
18	20	shrub	829500
18	20	urban	35700
18	20	water	443900
19	1	crop	2029800
19	1	grass	222000
19	1	oak	2366000
19	1	pine	1041800
19	1	shrub	828500
19	1	urban	35700
19	1	water	443900
19	2	crop	2025600
19	2	grass	221300
19	2	oak	2360400
19	2	pine	1047300
19	2	shrub	828300
19	2	urban	35700
19	2	water	443900
19	3	crop	2026800
19	3	grass	222400
19	3	oak	2371000
19	3	pine	1041800
19	3	shrub	825800
19	3	urban	35700
19	3	water	443900
19	4	crop	2038500
19	4	grass	222500
19	4	oak	2372300
19	4	pine	1052200
19	4	shrub	830100
19	4	urban	35700
19	4	water	443900
19	5	crop	2023300
19	5	grass	221300
19	5	oak	2348500
19	5	pine	1015300
19	5	shrub	820700
19	5	urban	35700
19	5	water	443900
19	6	crop	2039100
19	6	grass	222700
19	6	oak	2374500
19	6	pine	1052600
19	6	shrub	828700
19	6	urban	35700
19	6	water	443900
19	7	crop	2035800
19	7	grass	222400
19	7	oak	2372300
19	7	pine	1049200
19	7	shrub	828600
19	7	urban	35700
19	7	water	443900
19	8	crop	2031700
19	8	grass	222100
19	8	oak	2366500
19	8	pine	1041100
19	8	shrub	827700
19	8	urban	35700
19	8	water	443900
19	9	crop	2038900
19	9	grass	222800
19	9	oak	2373700
19	9	pine	1048900
19	9	shrub	830000
19	9	urban	35700
19	9	water	443900
19	10	crop	2035500
19	10	grass	222300
19	10	oak	2367100
19	10	pine	1043200
19	10	shrub	828000
19	10	urban	35700
19	10	water	443900
19	11	crop	2040900
19	11	grass	222400
19	11	oak	2375800
19	11	pine	1054200
19	11	shrub	830600
19	11	urban	35700
19	11	water	443900
19	12	crop	2036200
19	12	grass	222600
19	12	oak	2376200
19	12	pine	1051800
19	12	shrub	829200
19	12	urban	35700
19	12	water	443900
19	13	crop	2017600
19	13	grass	222200
19	13	oak	2349100
19	13	pine	1014000
19	13	shrub	822500
19	13	urban	35700
19	13	water	443900
19	14	crop	2032400
19	14	grass	221500
19	14	oak	2367700
19	14	pine	1044500
19	14	shrub	828800
19	14	urban	35700
19	14	water	443900
19	15	crop	2038000
19	15	grass	222500
19	15	oak	2371400
19	15	pine	1049200
19	15	shrub	829500
19	15	urban	35700
19	15	water	443900
19	16	crop	2038400
19	16	grass	222500
19	16	oak	2373000
19	16	pine	1051600
19	16	shrub	829400
19	16	urban	35700
19	16	water	443900
19	17	crop	2022600
19	17	grass	221300
19	17	oak	2351800
19	17	pine	1017600
19	17	shrub	822600
19	17	urban	35700
19	17	water	443900
19	18	crop	2036900
19	18	grass	221800
19	18	oak	2372400
19	18	pine	1051300
19	18	shrub	829300
19	18	urban	35700
19	18	water	443900
19	19	crop	2037200
19	19	grass	221900
19	19	oak	2371300
19	19	pine	1049700
19	19	shrub	828800
19	19	urban	35700
19	19	water	443900
19	20	crop	2039700
19	20	grass	222400
19	20	oak	2374700
19	20	pine	1052300
19	20	shrub	830100
19	20	urban	35700
19	20	water	443900
20	1	crop	2034500
20	1	grass	222200
20	1	oak	2372200
20	1	pine	1051600
20	1	shrub	829500
20	1	urban	35700
20	1	water	443900
20	2	crop	2035300
20	2	grass	221700
20	2	oak	2370300
20	2	pine	1050900
20	2	shrub	829400
20	2	urban	35700
20	2	water	443900
20	3	crop	2037500
20	3	grass	222600
20	3	oak	2374100
20	3	pine	1050200
20	3	shrub	829900
20	3	urban	35700
20	3	water	443900
